PLACEKEY,PARENT_PLACEKEY,SAFEGRAPH_PLACE_ID,STORE_ID,LOCATION_NAME,STREET_ADDRESS,CITY,POSTAL_CODE,WEBSITE,LATITUDE,LONGITUDE,NAICS_CODE,SUB_CATEGORY,WKT_AREA_SQ_METERS,GEOMETRY_TYPE,POLYGON_CLASS,IS_SYNTHETIC,ENCLOSED,INCLUDES_PARKING_LOT,GEOID,nbhd_class,share_in_city,in_city_la,miles_to_raid,nearest_site,veraset_days_2025,mean_visits_2025,mean_daily_visits_pre,mean_daily_visits_post,veraset_days_2024,mean_visits_2024,advan_venues_inside,in_la_parks_geojson,has_polygon,has_visit_data,area_m2,suspect_reason,quality_tier
zzy-222@5z6-3z4-9j9,,sg:6fa386b767c336398390c6510779229b,,Vanderlip Park,6500 Sea Cove Dr,Rancho Palos Verdes,90275,,33.740512,-118.39136,712190,Nature Parks and Other Similar Institutions,594,POLYGON,OWNED_POLYGON,False,False,False,06037670604,Other,0.0,False,15.623,Paramount,93,23.29032258064516,16.84,48.89655172413793,17,8.176470588235293,0,False,True,True,594.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-223@5z4-z75-vpv,,sg:78d3db23161a4cbab344b38b2fcfcf5e,,Marvin Braude Bike Trail,Marvin Braude Bike Trail,Playa Del Rey,90293,,33.895174,-118.417328,712190,Nature Parks and Other Similar Institutions,148,POLYGON,OWNED_POLYGON,False,False,False,06037620305,70+ NL White,0.0,False,7.127,Ladera Heights,58,31.655172413793103,16.833333333333332,24.925925925925927,31,27.161290322580644,0,False,True,True,148.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-v9h-s89,,sg:99d67d1d4c9b35789e78ac22ac45a32d,,Black Pine Park,Black Pine Way,Santa Clarita,91390,,34.479537,-118.532715,712190,Nature Parks and Other Similar Institutions,280,POLYGON,OWNED_POLYGON,False,False,False,06037920015,Other,0.0,False,15.482,Pacoima,79,18.620253164556964,16.76,23.724137931034484,0,,0,False,True,True,280.0,under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z5-34w-52k,,sg:c19396a142b94701825b56796417ce47,,Eddie Park,Eddie Park,South Pasadena,91030,,34.109206,-118.141825,712190,Nature Parks and Other Similar Institutions,3623,POLYGON,OWNED_POLYGON,False,False,,06037480500,Other,0.0,False,5.061,Cypress Park,70,20.242857142857144,16.75,29.620689655172413,14,7.285714285714286,0,False,True,True,3623.0,,clean
zzy-222@5z5-32v-vvf,,sg:807770a8bea230fabfd0d51b5b238869,,Henninger Trailhead,2202 N Altadena Dr,Pasadena,91107,,34.183807,-118.101319,712190,Nature Parks and Other Similar Institutions,357,POLYGON,OWNED_POLYGON,False,False,False,06037460101,Other,0.0,False,9.911,Cypress Park,44,15.704545454545455,16.666666666666668,,22,12.318181818181818,0,False,True,True,357.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-223@5z4-zxc-z4v,,sg:f138057ebb093bc689bc1e4a141de844,,Playa Vista Central Park,W Waterfront Dr,Los Angeles,90094,,33.982125,-118.40474,712190,Nature Parks and Other Similar Institutions,340,POLYGON,OWNED_POLYGON,False,False,False,06037275604,Other,1.0,True,2.376,Ladera Heights,77,22.376623376623378,16.666666666666668,33.55172413793103,0,,0,False,True,True,340.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-224@5z4-zb9-2hq,,sg:dd240cefccd33846bb221dde82ee7d17,,Phantom Hiking Trail,Phantom Hiking Trail,Agoura Hills,91301,,34.106255,-118.73232,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037800336,70+ NL White,0.0,False,21.017,Pacoima,56,30.553571428571427,16.666666666666668,42.86206896551724,0,,0,False,True,True,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
222-226@5z4-zjz-5fz,,sg:03c543834a3c3ecf9dae247dc20fcba4,,Woolsey Canyon,Woolsey Canyon,Canoga Park,91304,,34.235515,-118.660462,712190,Nature Parks and Other Similar Institutions,254,POLYGON,OWNED_POLYGON,False,False,False,06037113235,Other,0.0044,False,13.684,Pacoima,35,26.857142857142858,16.666666666666668,28.96551724137931,0,,0,False,True,True,254.0,under 0.2 ha: a park fragment or a point feature,suspect
23m-223@5z4-z63-gff,,sg:bf9a4c7b5bfe3d189e36f8b25256a35d,,Carbon Beach,22664 Pacific Coast Hwy,Malibu,90265,http://www.malibubeachinn.com,34.039015,-118.669216,712190,Nature Parks and Other Similar Institutions,368,POLYGON,OWNED_POLYGON,False,False,False,06037800504,70+ NL White,0.0,False,17.831,Ladera Heights,36,16.5,16.625,,0,,0,False,True,True,368.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z6-3cj-dd9,,sg:0d5c2590830038e1a2208a0913fa83ca,,Los Angeles River Bicycle Path,Whittier Narrows In South El Monte To The Long Beach Shoreline,Long Beach,90802,,33.766187,-118.198534,712190,Nature Parks and Other Similar Institutions,2436,POLYGON,OWNED_POLYGON,False,False,False,06037576001,Other,0.0,False,8.462,Paramount,79,26.544303797468356,16.6,45.758620689655174,11,8.272727272727273,0,False,True,True,2436.0,,clean
zzy-223@5z6-3bv-st9,,sg:7cef3b8ca24d31aba154200b3307b646,,Wilson Park Tennis Courts,2298 Washington Ave,Torrance,90501,,33.827163,-118.323539,712190,Nature Parks and Other Similar Institutions,1003,POLYGON,OWNED_POLYGON,False,False,False,06037650904,Other,0.0,False,8.985,Paramount,33,23.848484848484848,16.5,25.48148148148148,0,,0,False,True,True,1003.0,under 0.2 ha: a park fragment or a point feature,suspect
222-222@5z5-3rh-xbk,,sg:db14e4da8a5633cdb599c9655f99e93a,,Aliso-Pico Recreation Center,370 S Clarence St,Los Angeles,90033,,34.043595,-118.223413,712190,Nature Parks and Other Similar Institutions,81,POLYGON,OWNED_POLYGON,False,False,False,06037206053,70+ Latino,1.0,True,1.592,Fashion District,86,17.86046511627907,16.5,24.06896551724138,29,8.931034482758621,0,False,True,True,81.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-zdv-bzf,,sg:b1d378beb1553f528a0ac3a3bee0a1a4,,Stone Canyon Reservoir,Stone Canyon Reservoir,Los Angeles,90077,,34.108976,-118.452815,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037261200,70+ NL White,1.0,True,9.766,Ladera Heights,77,21.98701298701299,16.46153846153846,35.96551724137931,6,8.0,0,False,True,True,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-z5r-k75,,sg:f4a5cca99bd94634a3e48708616121cf,,Costanso Fire Station 84 Park,5340 Canoga Ave,Woodland Hills,91364,,34.167021,-118.597054,712190,Nature Parks and Other Similar Institutions,116,POLYGON,OWNED_POLYGON,False,False,False,06037137502,Other,1.0,True,12.271,Pacoima,74,19.283783783783782,16.416666666666668,25.344827586206897,0,,0,False,True,True,116.0,under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z5-3tn-xh5,,sg:8c75690563a047d4b2e678df9966e0d7,,River Wilderness Park,River Wilderness Park,Azusa,91702,,34.163617,-117.898013,712190,Nature Parks and Other Similar Institutions,91933,POLYGON,OWNED_POLYGON,False,False,,06037400603,Other,0.0,False,16.211,Whittier,80,20.725,16.375,32.37931034482759,17,7.352941176470588,0,True,True,True,91933.0,,clean
zzz-222@5z4-zfh-6c5,,sg:5877646eddbe4bbea865ad7620571c9d,,Empanada Place,Empanada Pl,Los Angeles,91316,,34.136938,-118.505528,712190,Nature Parks and Other Similar Institutions,109233,POLYGON,OWNED_POLYGON,False,False,,06037139704,70+ NL White,1.0,True,10.503,Pacoima,67,18.65671641791045,16.347826086956523,24.896551724137932,3,7.666666666666667,0,True,True,True,109233.0,,clean
zzz-222@5z6-3c4-8sq,,sg:d053e9912e7a4cd7885493e51c5c6311,,Veterans Park,Veterans Park,Lomita,90717,http://www.redondo.org/depts/public_works/parks/veterans.asp,33.790453,-118.31235,712190,Nature Parks and Other Similar Institutions,1441,POLYGON,OWNED_POLYGON,False,False,False,06037670002,Other,0.0007,False,9.939,Paramount,74,20.756756756756758,16.130434782608695,31.655172413793103,28,10.75,0,False,True,True,1441.0,under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z5-3kv-qzz,,sg:36bf572dcfb041b88031c64dd6a58e09,,Roosevelt Park,Roosevelt Park,San Gabriel,91776,,34.09708,-118.086377,712190,Nature Parks and Other Similar Institutions,1542,POLYGON,OWNED_POLYGON,False,False,,06037481203,Other,0.0,False,7.954,Cypress Park,90,17.977777777777778,16.03846153846154,26.17241379310345,24,9.541666666666666,0,False,True,True,1542.0,under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z5-33h-z9f,,sg:8536b19b08bd43fc834a22ac10c9db09,,Millard Canyon Open Space,Millard Canyon Open Space,Altadena,91001,,34.212578,-118.160931,712190,Nature Parks and Other Similar Institutions,55000,POLYGON,OWNED_POLYGON,False,False,,06037460301,Other,0.0,False,9.676,Cypress Park,78,16.192307692307693,16.0,20.06896551724138,5,8.4,0,True,True,True,55000.0,,clean
222-223@5z5-3vk-fj9,,sg:b9fca8ecde40300897a022ccdbd4dd9c,,Santa Anita Wash Bike Path,620 E Live Oak Ave,Arcadia,91006,,34.108916,-118.017426,712190,Nature Parks and Other Similar Institutions,1000,POLYGON,SHARED_POLYGON,False,False,False,06037431502,Other,0.0,False,10.09,Whittier,40,12.25,16.0,13.444444444444445,0,,0,False,True,True,1000.0,under 0.2 ha: a park fragment or a point feature,suspect
222-225@5z5-3sg-8gk,,sg:3132da56d3b039bbac932b1b6aea759a,,Azusa Community Garden,320 N Orange Pl,Azusa,91702,,34.127342,-117.912136,712190,Nature Parks and Other Similar Institutions,246,POLYGON,OWNED_POLYGON,False,False,False,06037404401,70+ Latino,0.0,False,13.677,Whittier,35,18.457142857142856,16.0,18.96551724137931,0,,0,False,True,True,246.0,under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z5-3sg-jqf,,sg:5517ad5a711f42ada3b0e736cbf8bd0d,,Veterans Freedom,213 E Foothill Blvd,Azusa,91702,,34.135447,-117.905547,712190,Nature Parks and Other Similar Institutions,5737,POLYGON,OWNED_POLYGON,False,False,False,06037400602,70+ Latino,0.0,False,14.352,Whittier,69,14.202898550724637,16.0,14.423076923076923,6,6.5,0,False,True,True,5737.0,,clean
zzy-222@5z4-rqn-r49,,sg:cc7dd39da37b375294b23c9efe3240c7,,Heidelberg Park,20406 Loyalton Dr,Walnut,91789,,34.042978,-117.85583,712190,Nature Parks and Other Similar Institutions,249,POLYGON,OWNED_POLYGON,False,False,False,06037403409,Other,0.0,False,12.315,Whittier,75,19.506666666666668,15.958333333333334,25.06896551724138,9,9.555555555555555,0,False,True,True,249.0,under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z6-3gy-qj9,,sg:c3e9d9274a284f76ad6a04ec95e47e29,,Ardmore Park,Ardmore Park,Hermosa Beach,90254,,33.857758,-118.393993,712190,Nature Parks and Other Similar Institutions,1481,POLYGON,OWNED_POLYGON,False,False,,06037621104,Other,0.0,False,9.185,Ladera Heights,80,23.2375,15.958333333333334,34.03448275862069,12,10.75,0,False,True,True,1481.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-zts-y7q,,sg:7830c8baa3083ab0b63c1504950f2caf,,Gandara Park,1819 Stewart St,Santa Monica,90404,http://smgov.net/Departments/CCS/content.aspx?id=32770,34.02703,-118.465589,712190,Nature Parks and Other Similar Institutions,14689,POLYGON,OWNED_POLYGON,False,False,False,06037701801,Other,0.0037,False,6.406,Ladera Heights,87,17.896551724137932,15.833333333333334,27.413793103448278,15,8.2,0,False,True,True,14689.0,,clean
zzz-222@5z6-3ks-8gk,,sg:0abde01be2ff471baf4efd7575b98c72,,Hollydale Community Park,Hollydale Community Park,South Gate,90280,,33.915635,-118.164256,712190,Nature Parks and Other Similar Institutions,4070,POLYGON,OWNED_POLYGON,False,False,False,06037536202,70+ Latino,0.0,False,2.248,Paramount,77,23.792207792207794,15.72,40.10344827586207,9,6.0,0,False,True,True,4070.0,,clean
zzz-222@5z6-3rv-djv,,sg:366cc85a697541e99b9c042f74091e57,,Lennox Park,Lennox Park,Lennox,90304,,33.937477,-118.361119,712190,Nature Parks and Other Similar Institutions,76,POLYGON,OWNED_POLYGON,False,False,False,06037601600,70+ Latino,0.0003,False,3.518,Ladera Heights,76,18.61842105263158,15.708333333333334,23.517241379310345,14,10.0,0,False,True,True,76.0,under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z5-3tn-n5z,,sg:f4f61ae30f2d4eaf9919240c9b76e91c,,San Gabriel Cyn Gateway Ctr,1950 N San Gabriel Cyn Rd,Azusa,91702,,34.159139,-117.908962,712190,Nature Parks and Other Similar Institutions,4822,POLYGON,OWNED_POLYGON,False,False,False,06037400605,Other,0.0,False,15.619,Whittier,69,20.0,15.681818181818182,27.310344827586206,27,11.148148148148149,0,False,True,True,4822.0,,clean
zzz-222@5z5-3qk-h3q,,sg:4b10281db49a4d08a31465aedb86e184,,Eagle Rock City Hall,2035 Colorado Blvd,Los Angeles,90041,,34.139533,-118.21142,712190,Nature Parks and Other Similar Institutions,1289,POLYGON,OWNED_POLYGON,False,False,False,06037181000,Other,0.9958,True,3.993,Cypress Park,77,24.844155844155843,15.64,42.06896551724138,23,9.434782608695652,0,False,True,True,1289.0,under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z4-zvw-8jv,,sg:315b95dd12d640ff9386c9ecc0b21c28,,Blair Hills Park,Blair Hills Park,Culver City,90232,,34.015761,-118.378187,712190,Nature Parks and Other Similar Institutions,7279,POLYGON,OWNED_POLYGON,False,False,,06037702502,Other,1.0,True,2.063,Ladera Heights,79,19.27848101265823,15.6,26.379310344827587,32,18.09375,0,False,True,True,7279.0,,clean
zzz-222@5z4-zv8-r8v,,sg:bffe2523689c485c8b9346433f840df6,,Rivas Canyon Park,Rivas Canyon Park,Los Angeles,90049,,34.058452,-118.520053,712190,Nature Parks and Other Similar Institutions,345997,POLYGON,OWNED_POLYGON,False,False,,06037980019,70+ NL White,1.0,True,10.168,Ladera Heights,72,19.36111111111111,15.5,27.379310344827587,17,8.529411764705882,0,True,True,True,345997.0,,clean
222-223@5z6-3ps-tgk,,sg:2e4969bee0033e09bc10d50a1735aead,,Leon H Washington Park,8908 Maie Ave,Los Angeles,90002,,33.956055,-118.243935,712190,Nature Parks and Other Similar Institutions,464,POLYGON,OWNED_POLYGON,False,False,False,06037535200,70+ Latino,0.0098,False,2.85,Huntington Park,65,12.476923076923077,15.476190476190476,,0,,0,False,True,True,464.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z6-3jf-dy9,,sg:6043d45edcb93b5e800306f53c211f95,,Torrence Beach,Torrence Beach,Redondo Beach,90277,,33.813313,-118.389656,712190,Nature Parks and Other Similar Institutions,392,POLYGON,SHARED_POLYGON,False,False,False,06037651304,Other,0.0,False,12.182,Ladera Heights,50,18.46,15.473684210526315,,15,7.933333333333334,0,False,True,True,392.0,under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z4-v9w-fmk,,sg:bc12b3eefd104912be831e95116c7182,,Begonias Lane Park,Begonias Lane Park,Santa Clarita,91387,,34.437933,-118.395317,712190,Nature Parks and Other Similar Institutions,16991,POLYGON,OWNED_POLYGON,False,False,,06037910808,Other,0.0,False,11.474,Pacoima,77,20.5974025974026,15.416666666666666,32.0,22,8.954545454545455,0,False,True,True,16991.0,,clean
zzz-222@5z4-rpv-n5z,,sg:2dbcef7313c745e7ba6b91db18d13efc,,Shelton Park,Shelton Park,Claremont,91711,,34.09684,-117.715996,712190,Nature Parks and Other Similar Institutions,1594,POLYGON,OWNED_POLYGON,False,False,,06037401901,Other,0.0,False,21.141,Whittier,82,18.097560975609756,15.4,23.0,5,9.0,0,False,True,True,1594.0,under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z6-3gs-q9f,,sg:64915931642a4c3494548ed00fb2953c,,General Eaton 2 Parkette,General Eaton 2 Parkette,Redondo Beach,90278,,33.867741,-118.382043,712190,Nature Parks and Other Similar Institutions,1404,POLYGON,OWNED_POLYGON,False,False,True,06037620701,Other,0.0,False,8.396,Ladera Heights,73,20.136986301369863,15.36,27.689655172413794,5,8.8,0,False,True,True,1404.0,under 0.2 ha: a park fragment or a point feature,suspect
22g-222@5z5-3p5-tqf,,sg:9741861e4b893b7fbb5b00ae89c4dd60,,Los Pentecostales De Echo Park,1600 Morton Ave,Los Angeles,90026,https://www.youtube.com/channel/UCq7MQe-WkfxJQX5jT3N8qVQ,34.081391,-118.253876,712190,Nature Parks and Other Similar Institutions,443,POLYGON,OWNED_POLYGON,False,False,False,06037197300,Other,1.0,True,1.696,Cypress Park,34,14.205882352941176,15.352941176470589,,0,,0,False,True,True,443.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z5-3pk-s89,,sg:60df2f0ac8193a1798e543109efe4eda,,Griffith Observatory Hiking Trail,Griffith Observatory Hiking Trail,Los Angeles,90027,,34.136568,-118.294224,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,SHARED_POLYGON,True,False,,06037980009,Other,0.9988,True,5.463,Cypress Park,55,28.29090909090909,15.347826086956522,40.37931034482759,0,,0,False,True,True,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z5-3tb-5mk,,sg:935bf7e51f6a48ea9e3e1c4197e657cf,,Willow Springs Park,Willow Springs Ln @ Leadora Ave,Glendora,91741,http://willow-springs-park.placestars.com,34.144233,-117.842887,712190,Nature Parks and Other Similar Institutions,4889,POLYGON,OWNED_POLYGON,False,False,,06037400404,Other,0.0,False,17.103,Whittier,83,18.44578313253012,15.333333333333334,28.20689655172414,19,6.894736842105263,0,False,True,True,4889.0,,clean
zzy-222@5z5-32y-hyv,,sg:0a94fad6284d3a60aa415a908a1aeec3,,Altadena Crest Trail Tanoble Trailhead,Tanoble Dr,Altadena,91001,,34.191012,-118.114697,712190,Nature Parks and Other Similar Institutions,324,POLYGON,OWNED_POLYGON,False,False,False,06037460101,Other,0.0,False,9.76,Cypress Park,46,15.173913043478262,15.15,,20,10.85,0,False,True,True,324.0,under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z5-38g-wkz,,sg:7ccd83a449a24f60be1ee398bfb0aa44,,Shadow Hills,Shadow Hills,Los Angeles,91040,,34.263095,-118.362483,712190,Nature Parks and Other Similar Institutions,44444,POLYGON,OWNED_POLYGON,False,False,,06037103300,70+ NL White,1.0,True,3.664,Pacoima,71,21.211267605633804,15.090909090909092,31.724137931034484,16,11.75,0,True,True,True,44444.0,,clean
zzz-222@5z4-ynq-fvf,,sg:35fc7d7d06394a5ca8e8f665b29743f9,,Apollo Community Regional Park,Apollo Community Regional Park,Lancaster,93536,,34.742228,-118.200561,712190,Nature Parks and Other Similar Institutions,219548,POLYGON,OWNED_POLYGON,False,False,True,06037900901,Other,0.0,False,34.809,Pacoima,84,19.821428571428573,15.074074074074074,29.75862068965517,20,8.35,0,True,True,True,219548.0,,clean
zzy-222@5z6-3gx-75z,,sg:0e22ea05fd5631b3b7c8cb72a02128ff,,Refinery Baseball Field at Entradero Park,5417 Halison St,Torrance,90503,,33.851449,-118.370128,712190,Nature Parks and Other Similar Institutions,246,POLYGON,OWNED_POLYGON,False,False,False,06037650502,Other,0.0,False,9.464,Ladera Heights,35,19.714285714285715,15.0,20.689655172413794,0,,0,False,True,True,246.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z5-357-5fz,,sg:212d94b7e4db365ca9c5a52b2f756248,,Gabrielino Trail Western Trailhead,915 Ventura St,Altadena,91001,,34.194154,-118.167682,712190,Nature Parks and Other Similar Institutions,237,POLYGON,OWNED_POLYGON,False,False,False,06037460302,Other,0.0,False,8.352,Cypress Park,45,14.71111111111111,14.894736842105264,,18,11.833333333333334,0,False,True,True,237.0,under 0.2 ha: a park fragment or a point feature,suspect
224-224@5z6-3r9-ygk,,sg:9845849be2aa47769d66a164ba77fa31,,Huntington Park Pacific Blvd,6531 Middleton St,Huntington Park,90255,,33.979723,-118.229174,712190,Nature Parks and Other Similar Institutions,2423,POLYGON,OWNED_POLYGON,False,False,False,06037532607,70+ Latino,0.0,False,1.079,Huntington Park,64,12.46875,14.833333333333334,,0,,0,False,True,True,2423.0,,clean
223-22j@5z4-zcb-hnq,,sg:ba0a798e051930ffbdbb6ab8b3cd02f8,,Hazeltine Park,14201 Huston St,Sherman Oaks,91423,http://laparks.org,34.159906,-118.442153,712190,Nature Parks and Other Similar Institutions,1707,POLYGON,SHARED_POLYGON,False,False,False,06037128703,Other,1.0,True,7.923,Pacoima,71,18.366197183098592,14.75,23.689655172413794,31,11.64516129032258,0,False,True,True,1707.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-rqx-2zf,,sg:e2e8404273f939518a9b969132ecc633,,Diamond Bar Dog Park,738 Pantera Dr,Diamond Bar,91765,,34.014289,-117.791149,712190,Nature Parks and Other Similar Institutions,343,POLYGON,OWNED_POLYGON,False,False,False,06037403320,Other,0.0,False,15.174,Whittier,55,17.654545454545456,14.73913043478261,19.379310344827587,0,,0,False,True,True,343.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-226@5z4-zwk-mkz,,sg:8f0a07471f7c38df9797c737bb2c84fa,,Playa Vista Concert Park,13020 Pacific Prom,Los Angeles,90094,http://playavista.com/active-outdoors/parks-rec,33.972584,-118.42295,712190,Nature Parks and Other Similar Institutions,3009,POLYGON,OWNED_POLYGON,False,False,False,06037275604,Other,1.0,True,3.551,Ladera Heights,21,15.523809523809524,14.666666666666666,15.866666666666667,0,,0,False,True,True,3009.0,,clean
zzy-222@5z4-zx2-s3q,,sg:f1bda5bd802e401aa37c5209c0fe55a2,,North Beach Playground,810 Palisades Beach Rd,Santa Monica,90403,http://maps.google.com/maps?hl=en&tab=ll,34.020799,-118.508698,712190,Nature Parks and Other Similar Institutions,166,POLYGON,OWNED_POLYGON,False,False,False,06037701402,Other,0.0,False,8.589,Ladera Heights,57,19.80701754385965,14.6,24.655172413793103,12,8.75,0,False,True,True,166.0,under 0.2 ha: a park fragment or a point feature,suspect
